,Creation Time,Terminal Time,Current Time,Creation-Terminal Time,Terminal-Current Time,Creation-Current Time,Bid,Ask,BrokerName,Terminal,Protocol,Period,Symbol,Ask_Diff,Bid_Diff,UP,Spread,OpeningTime,ClosingTime,TypeBroker,DR
4724,2020-11-23 13:43:06.761000,2020-11-23 13:43:06.761000,2020-11-23 13:43:06.765002,0.0,4.002,4.002,0.732,0.732,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-4.0000000000040004e-05,-4.0000000000040004e-05,-1,1e-05,179.1,,,
4725,2020-11-23 13:43:06.748000,2020-11-23 13:43:06.867000,2020-11-23 13:43:06.871004,119.0,4.004,123.004,1.18941,1.18953,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.999999999990898e-05,-1,0.00011,179.1,,MM,REAL
4726,2020-11-23 13:43:06.868000,2020-11-23 13:43:06.868000,2020-11-23 13:43:06.930005,0.0,62.005,62.005,1.18936,1.18952,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,-5.0000000000105516e-05,-5.0000000000105516e-05,-1,0.00016,179.1,,MM,DEMO
4727,2020-11-23 13:43:06.871000,2020-11-23 13:43:06.871000,2020-11-23 13:43:06.988002,0.0,117.002,117.002,0.73199,0.73199,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,-9.99999999995449e-06,-1,1e-05,179.1,,,
4728,2020-11-23 13:43:06.893000,2020-11-23 13:43:06.893000,2020-11-23 13:43:07.042004,0.0,149.004,149.004,1.18944,1.1895,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-1.999999999990898e-05,-1,5e-05,179.1,,MM,DEMO
4729,2020-11-23 13:43:07.026000,2020-11-23 13:43:07.026000,2020-11-23 13:43:07.099004,0.0,73.004,73.004,1.18941,1.18957,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,5.0000000000105516e-05,5.0000000000105516e-05,1,0.00016,179.1,,MM,DEMO
4730,2020-11-23 13:43:06.992000,2020-11-23 13:43:06.992000,2020-11-23 13:43:07.157003,0.0,165.003,165.003,0.73196,0.73196,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-2.999999999997449e-05,-2.999999999997449e-05,-1,1e-05,179.1,,,
4731,2020-11-23 13:43:07.162000,2020-11-23 13:43:07.162000,2020-11-23 13:43:07.212004,0.0,50.004,50.004,1.18946,1.18952,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.999999999990898e-05,1.999999999990898e-05,1,5e-05,179.1,,MM,DEMO
4732,2020-11-23 13:43:06.995000,2020-11-23 13:43:07.114000,2020-11-23 13:43:07.269002,119.0,155.002,274.002,1.18942,1.18954,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
4733,2020-11-23 13:43:07.086000,2020-11-23 13:43:07.205000,2020-11-23 13:43:07.326004,119.0,121.004,240.004,1.18942,1.18957,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,2.999999999997449e-05,0.0,0,0.00011,179.1,,MM,REAL
4734,2020-11-23 13:43:07.117000,2020-11-23 13:43:07.236000,2020-11-23 13:43:07.384004,119.0,148.004,267.004,1.18944,1.18957,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
4735,2020-11-23 13:43:07.255000,2020-11-23 13:43:07.374000,2020-11-23 13:43:07.441003,119.0,67.003,186.003,1.18945,1.18958,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
4736,2020-11-23 13:43:07.392000,2020-11-23 13:43:07.392000,2020-11-23 13:43:07.498027,0.0,106.027,106.027,1.18947,1.18953,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,5e-05,179.1,,MM,DEMO
4737,2020-11-23 13:43:07.516000,2020-11-23 13:43:07.516000,2020-11-23 13:43:07.555028,0.0,39.028,39.028,0.73197,0.73197,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,9.99999999995449e-06,9.99999999995449e-06,1,1e-05,179.1,,,
4738,2020-11-23 13:43:07.576000,2020-11-23 13:43:07.576000,2020-11-23 13:43:07.608004,0.0,32.004,32.004,1.18947,1.18963,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,5.999999999994898e-05,5.999999999994898e-05,1,0.00016,179.1,,MM,DEMO
4739,2020-11-23 13:43:07.489000,2020-11-23 13:43:07.608000,2020-11-23 13:43:07.665003,119.0,57.003,176.003,1.18944,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,4.999999999988347e-05,-9.999999999843467e-06,0,0.00011,179.1,,MM,REAL
4740,2020-11-23 13:43:07.627000,2020-11-23 13:43:07.627000,2020-11-23 13:43:07.722029,0.0,95.029,95.029,1.1895,1.18956,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,2.999999999997449e-05,2.999999999997449e-05,1,5e-05,179.1,,MM,DEMO
4741,2020-11-23 13:43:07.551000,2020-11-23 13:43:07.670000,2020-11-23 13:43:07.781034,119.0,111.034,230.034,1.18947,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,2.999999999997449e-05,0,0.00011,179.1,,MM,REAL
4742,2020-11-23 13:43:07.864000,2020-11-23 13:43:07.864000,2020-11-23 13:43:07.868003,0.0,4.003,4.003,1.18951,1.18958,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,2.0000000000131024e-05,1.0000000000065512e-05,1,5e-05,179.1,,MM,DEMO
4743,2020-11-23 13:43:08.176000,2020-11-23 13:43:08.176000,2020-11-23 13:43:08.180004,0.0,4.004,4.004,0.73202,0.73202,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,4.999999999999449e-05,4.999999999999449e-05,1,1e-05,179.1,,,
4744,2020-11-23 13:43:08.228000,2020-11-23 13:43:08.228000,2020-11-23 13:43:08.234003,0.0,6.003,6.003,0.73204,0.73204,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,2.0000000000020002e-05,2.0000000000020002e-05,1,1e-05,179.1,,,
4745,2020-11-23 13:43:08.094000,2020-11-23 13:43:08.213000,2020-11-23 13:43:08.288003,119.0,75.003,194.003,1.18949,1.18964,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.999999999990898e-05,1,0.00011,179.1,,MM,REAL
4746,2020-11-23 13:43:08.647000,2020-11-23 13:43:08.647000,2020-11-23 13:43:08.652004,0.0,5.004,5.004,0.73204,0.73206,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,2.0000000000020002e-05,0.0,0,1e-05,179.1,,,
4747,2020-11-23 13:43:08.578000,2020-11-23 13:43:08.697000,2020-11-23 13:43:08.706004,119.0,9.004,128.004,1.18951,1.18965,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,2.0000000000131024e-05,1,0.00011,179.1,,MM,REAL
4748,2020-11-23 13:43:08.872000,2020-11-23 13:43:08.872000,2020-11-23 13:43:08.877004,0.0,5.004,5.004,1.18954,1.18961,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,2.999999999997449e-05,2.999999999997449e-05,1,5e-05,179.1,,MM,DEMO
4749,2020-11-23 13:43:09.112000,2020-11-23 13:43:09.112000,2020-11-23 13:43:09.117004,0.0,5.004,5.004,1.18951,1.18958,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-2.999999999997449e-05,-2.999999999997449e-05,-1,5e-05,179.1,,MM,DEMO
4750,2020-11-23 13:43:09.135000,2020-11-23 13:43:09.135000,2020-11-23 13:43:09.175003,0.0,40.003,40.003,0.73206,0.73209,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,2.999999999997449e-05,2.0000000000020002e-05,1,1e-05,179.1,,,
4751,2020-11-23 13:43:09.029000,2020-11-23 13:43:09.148000,2020-11-23 13:43:09.230002,119.0,82.002,201.002,1.1895,1.18964,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
4752,2020-11-23 13:43:09.190000,2020-11-23 13:43:09.190000,2020-11-23 13:43:09.288004,0.0,98.004,98.004,0.73207,0.73209,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,9.99999999995449e-06,0,1e-05,179.1,,,
4753,2020-11-23 13:43:09.108000,2020-11-23 13:43:09.227000,2020-11-23 13:43:09.341002,119.0,114.002,233.002,1.18949,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
4754,2020-11-23 13:43:09.125000,2020-11-23 13:43:09.244000,2020-11-23 13:43:09.399003,119.0,155.003,274.003,1.18947,1.18962,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.999999999990898e-05,-1,0.00011,179.1,,MM,REAL
4755,2020-11-23 13:43:09.416000,2020-11-23 13:43:09.416000,2020-11-23 13:43:09.456004,0.0,40.004,40.004,0.73209,0.73209,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,2.0000000000020002e-05,0,1e-05,179.1,,,
4756,2020-11-23 13:43:09.438000,2020-11-23 13:43:09.438000,2020-11-23 13:43:09.509004,0.0,71.004,71.004,0.73208,0.73208,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,1e-05,179.1,,,
4757,2020-11-23 13:43:09.490000,2020-11-23 13:43:09.490000,2020-11-23 13:43:09.563002,0.0,73.002,73.002,0.73206,0.73207,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,-1.999999999990898e-05,-1,1e-05,179.1,,,
4758,2020-11-23 13:43:09.494000,2020-11-23 13:43:09.613000,2020-11-23 13:43:09.617004,119.0,4.004,123.004,1.18949,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.999999999990898e-05,1,0.00011,179.1,,MM,REAL
4759,2020-11-23 13:43:09.939000,2020-11-23 13:43:09.939000,2020-11-23 13:43:09.943002,0.0,4.002,4.002,0.73207,0.73207,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,9.99999999995449e-06,0,1e-05,179.1,,,
4760,2020-11-23 13:43:09.969000,2020-11-23 13:43:09.969000,2020-11-23 13:43:09.997004,0.0,28.004,28.004,0.7321,0.73211,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,4.0000000000040004e-05,2.999999999997449e-05,1,1e-05,179.1,,,
4761,2020-11-23 13:43:10.362000,2020-11-23 13:43:10.362000,2020-11-23 13:43:10.366002,0.0,4.002,4.002,1.18952,1.18959,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,9.999999999843467e-06,1,5e-05,179.1,,MM,DEMO
4762,2020-11-23 13:43:10.463000,2020-11-23 13:43:10.582000,2020-11-23 13:43:10.586004,119.0,4.004,123.004,1.18951,1.18964,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,2.0000000000131024e-05,1,0.00011,179.1,,MM,REAL
4763,2020-11-23 13:43:10.602000,2020-11-23 13:43:10.602000,2020-11-23 13:43:10.646004,0.0,44.004,44.004,1.18955,1.18961,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,2.0000000000131024e-05,3.0000000000196536e-05,1,5e-05,179.1,,MM,DEMO
4764,2020-11-23 13:43:10.526000,2020-11-23 13:43:10.645000,2020-11-23 13:43:10.704005,119.0,59.005,178.005,1.18952,1.18965,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
4765,2020-11-23 13:43:10.678000,2020-11-23 13:43:10.678000,2020-11-23 13:43:10.762032,0.0,84.032,84.032,1.18952,1.18968,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,5.0000000000105516e-05,4.999999999988347e-05,1,0.00016,179.1,,MM,DEMO
4766,2020-11-23 13:43:10.897000,2020-11-23 13:43:10.897000,2020-11-23 13:43:10.901003,0.0,4.003,4.003,1.18955,1.18962,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
4767,2020-11-23 13:43:10.911000,2020-11-23 13:43:10.911000,2020-11-23 13:43:10.958004,0.0,47.004,47.004,1.18953,1.18969,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,1.0000000000065512e-05,1,0.00016,179.1,,MM,DEMO
4768,2020-11-23 13:43:11.053000,2020-11-23 13:43:11.053000,2020-11-23 13:43:11.057003,0.0,4.003,4.003,0.7321,0.73212,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,9.99999999995449e-06,0.0,0,1e-05,179.1,,,
4769,2020-11-23 13:43:11.112000,2020-11-23 13:43:11.112000,2020-11-23 13:43:11.116002,0.0,4.002,4.002,1.18954,1.18961,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,-1.0000000000065512e-05,-1,5e-05,179.1,,MM,DEMO
4770,2020-11-23 13:43:11.359000,2020-11-23 13:43:11.359000,2020-11-23 13:43:11.363004,0.0,4.004,4.004,1.18948,1.18964,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,-4.999999999988347e-05,-4.999999999988347e-05,-1,0.00016,179.1,,MM,DEMO
4771,2020-11-23 13:43:11.437000,2020-11-23 13:43:11.437000,2020-11-23 13:43:11.441002,0.0,4.002,4.002,1.18951,1.18967,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,2.999999999997449e-05,2.999999999997449e-05,1,0.00016,179.1,,MM,DEMO
4772,2020-11-23 13:43:11.426000,2020-11-23 13:43:11.545000,2020-11-23 13:43:11.549028,119.0,4.028,123.028,1.18949,1.18965,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-2.999999999997449e-05,0,0.00011,179.1,,MM,REAL
4773,2020-11-23 13:43:11.608000,2020-11-23 13:43:11.608000,2020-11-23 13:43:11.612018,0.0,4.018,4.018,1.18946,1.18962,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,-5.0000000000105516e-05,-5.0000000000105516e-05,-1,0.00016,179.1,,MM,DEMO
4774,2020-11-23 13:43:11.490000,2020-11-23 13:43:11.609000,2020-11-23 13:43:11.671002,119.0,62.002,181.002,1.18949,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-2.0000000000131024e-05,0.0,0,0.00011,179.1,,MM,REAL
4775,2020-11-23 13:43:11.612000,2020-11-23 13:43:11.612000,2020-11-23 13:43:11.728004,0.0,116.004,116.004,1.18953,1.18959,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-2.0000000000131024e-05,-1.0000000000065512e-05,-1,5e-05,179.1,,MM,DEMO
4776,2020-11-23 13:43:11.890000,2020-11-23 13:43:11.890000,2020-11-23 13:43:11.895004,0.0,5.004,5.004,1.18952,1.18959,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,-1.0000000000065512e-05,0,5e-05,179.1,,MM,DEMO
4777,2020-11-23 13:43:11.944000,2020-11-23 13:43:11.944000,2020-11-23 13:43:11.952003,0.0,8.003,8.003,0.7321,0.73211,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,0.0,0,1e-05,179.1,,,
4778,2020-11-23 13:43:12.174000,2020-11-23 13:43:12.293000,2020-11-23 13:43:12.297030,119.0,4.03,123.03,1.18951,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
4779,2020-11-23 13:43:12.547000,2020-11-23 13:43:12.666000,2020-11-23 13:43:12.670002,119.0,4.002,123.002,1.18949,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
4780,2020-11-23 13:43:12.954000,2020-11-23 13:43:13.073000,2020-11-23 13:43:13.077004,119.0,4.004,123.004,1.1895,1.18964,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.00011,179.1,,MM,REAL
4781,2020-11-23 13:43:13.123000,2020-11-23 13:43:13.123000,2020-11-23 13:43:13.134004,0.0,11.004,11.004,1.18953,1.18959,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,1.0000000000065512e-05,0,5e-05,179.1,,MM,DEMO
4782,2020-11-23 13:43:13.035000,2020-11-23 13:43:13.154000,2020-11-23 13:43:13.192003,119.0,38.003,157.003,1.18951,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,1.0000000000065512e-05,0,0.00011,179.1,,MM,REAL
4783,2020-11-23 13:43:13.372000,2020-11-23 13:43:13.372000,2020-11-23 13:43:13.377002,0.0,5.002,5.002,1.18954,1.18959,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,1.0000000000065512e-05,0,5e-05,179.1,,MM,DEMO
4784,2020-11-23 13:43:13.409000,2020-11-23 13:43:13.409000,2020-11-23 13:43:13.435029,0.0,26.029,26.029,0.73214,0.73214,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,2.999999999997449e-05,4.0000000000040004e-05,1,1e-05,179.1,,,
4785,2020-11-23 13:43:13.550000,2020-11-23 13:43:13.550000,2020-11-23 13:43:13.554002,0.0,4.002,4.002,0.73216,0.73218,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,4.0000000000040004e-05,2.0000000000020002e-05,1,1e-05,179.1,,,
4786,2020-11-23 13:43:13.610000,2020-11-23 13:43:13.729000,2020-11-23 13:43:13.733029,119.0,4.029,123.029,1.18949,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
4787,2020-11-23 13:43:13.689000,2020-11-23 13:43:13.808000,2020-11-23 13:43:13.813003,119.0,5.003,124.003,1.18951,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
4788,2020-11-23 13:43:13.851000,2020-11-23 13:43:13.851000,2020-11-23 13:43:13.870004,0.0,19.004,19.004,1.18954,1.18958,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
4789,2020-11-23 13:43:14.155000,2020-11-23 13:43:14.155000,2020-11-23 13:43:14.159004,0.0,4.004,4.004,1.18954,1.18959,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
4790,2020-11-23 13:43:14.447000,2020-11-23 13:43:14.447000,2020-11-23 13:43:14.451002,0.0,4.002,4.002,0.73213,0.73213,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-5.0000000000105516e-05,-3.0000000000085514e-05,-1,1e-05,179.1,,,
4791,2020-11-23 13:43:14.695000,2020-11-23 13:43:14.814000,2020-11-23 13:43:14.818003,119.0,4.003,123.003,1.18949,1.18963,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
4792,2020-11-23 13:43:14.825000,2020-11-23 13:43:14.825000,2020-11-23 13:43:14.875004,0.0,50.004,50.004,0.73213,0.73214,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,1.0000000000065512e-05,0.0,0,1e-05,179.1,,,
4793,2020-11-23 13:43:14.911000,2020-11-23 13:43:14.911000,2020-11-23 13:43:14.932002,0.0,21.002,21.002,0.73214,0.73214,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,1.0000000000065512e-05,0,1e-05,179.1,,,
4794,2020-11-23 13:43:14.757000,2020-11-23 13:43:14.876000,2020-11-23 13:43:14.986028,119.0,110.028,229.028,1.18945,1.1896,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-2.999999999997449e-05,-4.0000000000040004e-05,-1,0.00011,179.1,,MM,REAL
4795,2020-11-23 13:43:14.877000,2020-11-23 13:43:14.877000,2020-11-23 13:43:15.041028,0.0,164.028,164.028,1.18948,1.18954,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-4.999999999988347e-05,-5.999999999994898e-05,-1,5e-05,179.1,,MM,DEMO
4796,2020-11-23 13:43:14.834000,2020-11-23 13:43:14.953000,2020-11-23 13:43:15.101003,119.0,148.003,267.003,1.18944,1.18958,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
4797,2020-11-23 13:43:15.126000,2020-11-23 13:43:15.126000,2020-11-23 13:43:15.158002,0.0,32.002,32.002,1.18948,1.18953,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,0.0,0,5e-05,179.1,,MM,DEMO
4798,2020-11-23 13:43:15.065000,2020-11-23 13:43:15.065000,2020-11-23 13:43:15.214002,0.0,149.002,149.002,1.18941,1.18957,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,-4.999999999988347e-05,-4.999999999988347e-05,-1,0.00016,179.1,,MM,DEMO
4799,2020-11-23 13:43:15.241000,2020-11-23 13:43:15.241000,2020-11-23 13:43:15.271029,0.0,30.029,30.029,0.73212,0.73213,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-1.0000000000065512e-05,-2.0000000000020002e-05,-1,1e-05,179.1,,,
4800,2020-11-23 13:43:15.426000,2020-11-23 13:43:15.545000,2020-11-23 13:43:15.549510,119.0,4.51,123.51,1.18943,1.18956,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-2.0000000000131024e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
4801,2020-11-23 13:43:15.646000,2020-11-23 13:43:15.646000,2020-11-23 13:43:15.650511,0.0,4.511,4.511,1.18944,1.1895,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-2.999999999997449e-05,-4.0000000000040004e-05,-1,5e-05,179.1,,MM,DEMO
4802,2020-11-23 13:43:15.769000,2020-11-23 13:43:15.888000,2020-11-23 13:43:15.893509,119.0,5.509,124.509,1.18944,1.18956,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,1.0000000000065512e-05,0,0.00011,179.1,,MM,REAL
4803,2020-11-23 13:43:15.906000,2020-11-23 13:43:15.906000,2020-11-23 13:43:15.951510,0.0,45.51,45.51,0.7321,0.7321,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-2.999999999997449e-05,-2.0000000000020002e-05,-1,1e-05,179.1,,,
4804,2020-11-23 13:43:15.923000,2020-11-23 13:43:15.923000,2020-11-23 13:43:16.005509,0.0,82.509,82.509,1.18944,1.18951,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,0.0,0,5e-05,179.1,,MM,DEMO
4805,2020-11-23 13:43:16.004400,2020-11-23 13:43:16.004400,2020-11-23 13:43:16.061509,0.0,57.109,57.109,0.73209,0.73209,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,-9.99999999995449e-06,-1,1e-05,179.1,,,
4806,2020-11-23 13:43:16.142000,2020-11-23 13:43:16.142000,2020-11-23 13:43:16.146534,0.0,4.534,4.534,1.18945,1.18951,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,9.999999999843467e-06,0,5e-05,179.1,,MM,DEMO
4807,2020-11-23 13:43:16.082000,2020-11-23 13:43:16.201000,2020-11-23 13:43:16.205509,119.0,4.509,123.509,1.18944,1.18956,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,0.0,0,0.00011,179.1,,MM,REAL
4808,2020-11-23 13:43:16.241000,2020-11-23 13:43:16.241000,2020-11-23 13:43:16.261510,0.0,20.51,20.51,0.7321,0.7321,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,9.99999999995449e-06,9.99999999995449e-06,1,1e-05,179.1,,,
4809,2020-11-23 13:43:16.376000,2020-11-23 13:43:16.376000,2020-11-23 13:43:16.380510,0.0,4.51,4.51,0.73211,0.73212,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,2.0000000000020002e-05,1.0000000000065512e-05,1,1e-05,179.1,,,
4810,2020-11-23 13:43:16.465000,2020-11-23 13:43:16.465000,2020-11-23 13:43:16.470509,0.0,5.509,5.509,0.73211,0.73213,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,9.99999999995449e-06,0.0,0,1e-05,179.1,,,
4811,2020-11-23 13:43:16.635000,2020-11-23 13:43:16.635000,2020-11-23 13:43:16.639509,0.0,4.509,4.509,1.18947,1.18953,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.999999999990898e-05,2.0000000000131024e-05,1,5e-05,179.1,,MM,DEMO
4812,2020-11-23 13:43:16.672000,2020-11-23 13:43:16.672000,2020-11-23 13:43:16.699511,0.0,27.511,27.511,0.73212,0.73213,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,9.99999999995449e-06,0,1e-05,179.1,,,
4813,2020-11-23 13:43:17.471000,2020-11-23 13:43:17.471000,2020-11-23 13:43:17.476509,0.0,5.509,5.509,0.73211,0.73213,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,-9.99999999995449e-06,0,1e-05,179.1,,,
4814,2020-11-23 13:43:17.665000,2020-11-23 13:43:17.665000,2020-11-23 13:43:17.669510,0.0,4.51,4.51,1.18948,1.18954,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,5e-05,179.1,,MM,DEMO
4815,2020-11-23 13:43:17.594000,2020-11-23 13:43:17.713000,2020-11-23 13:43:17.728535,119.0,15.535,134.535,1.18945,1.18958,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,2.0000000000131024e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
4816,2020-11-23 13:43:17.698000,2020-11-23 13:43:17.817000,2020-11-23 13:43:17.822533,119.0,5.533,124.533,1.18945,1.18958,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,0.0,0,0.00011,179.1,,MM,REAL
4817,2020-11-23 13:43:17.794000,2020-11-23 13:43:17.913000,2020-11-23 13:43:17.917510,119.0,4.51,123.51,1.18944,1.18957,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
4818,2020-11-23 13:43:18.215000,2020-11-23 13:43:18.334000,2020-11-23 13:43:18.339041,119.0,5.041,124.041,1.18942,1.18956,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-2.0000000000131024e-05,-1,0.00011,179.1,,MM,REAL
