,Creation Time,Terminal Time,Current Time,X,Y,Z,Bid,Ask,TypeBroker,BrokerName,DR,Terminal,Protocol,Symbol
808,2020-08-04 10:40:53.470000,2020-08-04 10:40:53.480000,2020-08-04 10:40:53.484385,10.0,4.385,14.385,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
809,2020-08-04 10:40:53.520000,2020-08-04 10:40:53.530000,2020-08-04 10:40:53.534385,10.0,4.385,14.385,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
810,2020-08-04 10:40:53.547000,2020-08-04 10:40:53.557000,2020-08-04 10:40:53.561385,10.0,4.385,14.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
811,2020-08-04 10:40:53.581000,2020-08-04 10:40:53.591000,2020-08-04 10:40:53.595410,10.0,4.41,14.41,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
812,2020-08-04 10:40:53.631000,2020-08-04 10:40:53.641000,2020-08-04 10:40:53.645384,10.0,4.384,14.384,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
813,2020-08-04 10:40:53.665000,2020-08-04 10:40:53.675000,2020-08-04 10:40:53.679385,10.0,4.385,14.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
814,2020-08-04 10:40:53.693000,2020-08-04 10:40:53.703000,2020-08-04 10:40:53.707416,10.0,4.416,14.416,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
815,2020-08-04 10:40:53.738000,2020-08-04 10:40:53.748000,2020-08-04 10:40:53.752384,10.0,4.384,14.384,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
816,2020-08-04 10:40:53.770000,2020-08-04 10:40:53.780000,2020-08-04 10:40:53.784385,10.0,4.385,14.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
817,2020-08-04 10:40:53.800000,2020-08-04 10:40:53.810000,2020-08-04 10:40:53.814416,10.0,4.416,14.416,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
818,2020-08-04 10:40:53.846000,2020-08-04 10:40:53.856000,2020-08-04 10:40:53.860385,10.0,4.385,14.385,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
819,2020-08-04 10:40:53.879000,2020-08-04 10:40:53.889000,2020-08-04 10:40:53.893385,10.0,4.385,14.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
820,2020-08-04 10:40:53.909000,2020-08-04 10:40:53.919000,2020-08-04 10:40:53.924384,10.0,5.384,15.384,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
821,2020-08-04 10:40:53.922000,2020-08-04 10:40:53.932000,2020-08-04 10:40:53.951386,10.0,19.386,29.386,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
822,2020-08-04 10:40:53.960000,2020-08-04 10:40:53.970000,2020-08-04 10:40:53.978385,10.0,8.385,18.385,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
823,2020-08-04 10:40:53.981000,2020-08-04 10:40:53.991000,2020-08-04 10:40:54.006384,10.0,15.384,25.384,1.17783,1.17798,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
824,2020-08-04 10:40:53.985000,2020-08-04 10:40:53.995000,2020-08-04 10:40:54.032384,10.0,37.384,47.384,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
825,2020-08-04 10:40:54.031000,2020-08-04 10:40:54.041000,2020-08-04 10:40:54.062384,10.0,21.384,31.384,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
826,2020-08-04 10:40:54.064000,2020-08-04 10:40:54.074000,2020-08-04 10:40:54.091386,10.0,17.386,27.386,1.17784,1.17804,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
827,2020-08-04 10:40:54.065000,2020-08-04 10:40:54.075000,2020-08-04 10:40:54.120386,10.0,45.386,55.386,1.17783,1.17798,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
828,2020-08-04 10:40:54.067000,2020-08-04 10:40:54.077000,2020-08-04 10:40:54.150387,10.0,73.387,83.387,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
829,2020-08-04 10:40:54.099000,2020-08-04 10:40:54.109000,2020-08-04 10:40:54.180384,10.0,71.384,81.384,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
830,2020-08-04 10:40:54.131000,2020-08-04 10:40:54.141000,2020-08-04 10:40:54.210384,10.0,69.384,79.384,1.17784,1.17804,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
831,2020-08-04 10:40:54.176000,2020-08-04 10:40:54.186000,2020-08-04 10:40:54.241385,10.0,55.385,65.385,1.17783,1.17798,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
832,2020-08-04 10:40:54.218000,2020-08-04 10:40:54.228000,2020-08-04 10:40:54.271386,10.0,43.386,53.386,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
833,2020-08-04 10:40:54.254000,2020-08-04 10:40:54.264000,2020-08-04 10:40:54.304385,10.0,40.385,50.385,1.17784,1.17796,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
834,2020-08-04 10:40:54.235000,2020-08-04 10:40:54.245000,2020-08-04 10:40:54.337385,10.0,92.385,102.385,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
835,2020-08-04 10:40:54.277000,2020-08-04 10:40:54.287000,2020-08-04 10:40:54.365385,10.0,78.385,88.385,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
836,2020-08-04 10:40:54.344000,2020-08-04 10:40:54.354000,2020-08-04 10:40:54.392385,10.0,38.385,48.385,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
837,2020-08-04 10:40:54.295000,2020-08-04 10:40:54.305000,2020-08-04 10:40:54.420385,10.0,115.385,125.385,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
838,2020-08-04 10:40:54.408000,2020-08-04 10:40:54.418000,2020-08-04 10:40:54.447385,10.0,29.385,39.385,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
839,2020-08-04 10:40:54.220000,2020-08-04 10:40:54.230000,2020-08-04 10:40:54.474384,10.0,244.384,254.384,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
840,2020-08-04 10:40:54.456000,2020-08-04 10:40:54.466000,2020-08-04 10:40:54.501384,10.0,35.384,45.384,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
841,2020-08-04 10:40:54.317000,2020-08-04 10:40:54.327000,2020-08-04 10:40:54.528386,10.0,201.386,211.386,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
842,2020-08-04 10:40:54.536000,2020-08-04 10:40:54.546000,2020-08-04 10:40:54.555386,10.0,9.386,19.386,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
843,2020-08-04 10:40:54.425000,2020-08-04 10:40:54.435000,2020-08-04 10:40:54.582384,10.0,147.384,157.384,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
844,2020-08-04 10:40:54.563000,2020-08-04 10:40:54.573000,2020-08-04 10:40:54.608385,10.0,35.385,45.385,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
845,2020-08-04 10:40:54.537000,2020-08-04 10:40:54.547000,2020-08-04 10:40:54.635384,10.0,88.384,98.384,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
846,2020-08-04 10:40:54.645000,2020-08-04 10:40:54.655000,2020-08-04 10:40:54.662384,10.0,7.384,17.384,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
847,2020-08-04 10:40:54.504000,2020-08-04 10:40:54.514000,2020-08-04 10:40:54.689385,10.0,175.385,185.385,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
848,2020-08-04 10:40:54.672000,2020-08-04 10:40:54.682000,2020-08-04 10:40:54.715384,10.0,33.384,43.384,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
849,2020-08-04 10:40:54.610000,2020-08-04 10:40:54.620000,2020-08-04 10:40:54.741384,10.0,121.384,131.384,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
850,2020-08-04 10:40:54.720000,2020-08-04 10:40:54.730000,2020-08-04 10:40:54.767384,10.0,37.384,47.384,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
851,2020-08-04 10:40:54.755000,2020-08-04 10:40:54.765000,2020-08-04 10:40:54.795384,10.0,30.384,40.384,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
852,2020-08-04 10:40:54.790000,2020-08-04 10:40:54.800000,2020-08-04 10:40:54.822384,10.0,22.384,32.384,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
853,2020-08-04 10:40:54.834000,2020-08-04 10:40:54.844000,2020-08-04 10:40:54.849385,10.0,5.385,15.385,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
854,2020-08-04 10:40:54.860000,2020-08-04 10:40:54.870000,2020-08-04 10:40:54.876385,10.0,6.385,16.385,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
855,2020-08-04 10:40:54.894000,2020-08-04 10:40:54.904000,2020-08-04 10:40:54.908383,10.0,4.383,14.383,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
856,2020-08-04 10:40:54.941000,2020-08-04 10:40:54.951000,2020-08-04 10:40:54.955384,10.0,4.384,14.384,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
857,2020-08-04 10:40:54.975000,2020-08-04 10:40:54.985000,2020-08-04 10:40:54.989385,10.0,4.385,14.385,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
858,2020-08-04 10:40:55.006000,2020-08-04 10:40:55.016000,2020-08-04 10:40:55.020385,10.0,4.385,14.385,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
859,2020-08-04 10:40:55.051000,2020-08-04 10:40:55.061000,2020-08-04 10:40:55.065386,10.0,4.386,14.386,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
860,2020-08-04 10:40:55.079000,2020-08-04 10:40:55.089000,2020-08-04 10:40:55.093385,10.0,4.385,14.385,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
861,2020-08-04 10:40:55.115000,2020-08-04 10:40:55.125000,2020-08-04 10:40:55.129384,10.0,4.384,14.384,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
862,2020-08-04 10:40:55.160000,2020-08-04 10:40:55.170000,2020-08-04 10:40:55.174411,10.0,4.411,14.411,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
863,2020-08-04 10:40:55.193000,2020-08-04 10:40:55.203000,2020-08-04 10:40:55.207384,10.0,4.384,14.384,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
864,2020-08-04 10:40:55.223000,2020-08-04 10:40:55.233000,2020-08-04 10:40:55.237385,10.0,4.385,14.385,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
865,2020-08-04 10:40:55.268000,2020-08-04 10:40:55.278000,2020-08-04 10:40:55.282385,10.0,4.385,14.385,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
866,2020-08-04 10:40:55.282000,2020-08-04 10:40:55.292000,2020-08-04 10:40:55.309385,10.0,17.385,27.385,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
867,2020-08-04 10:40:55.302000,2020-08-04 10:40:55.312000,2020-08-04 10:40:55.337385,10.0,25.385,35.385,1.17782,1.17798,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
868,2020-08-04 10:40:55.331000,2020-08-04 10:40:55.341000,2020-08-04 10:40:55.364385,10.0,23.385,33.385,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
869,2020-08-04 10:40:55.377000,2020-08-04 10:40:55.387000,2020-08-04 10:40:55.391384,10.0,4.384,14.384,1.17781,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
870,2020-08-04 10:40:55.418000,2020-08-04 10:40:55.428000,2020-08-04 10:40:55.432384,10.0,4.384,14.384,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
871,2020-08-04 10:40:55.439000,2020-08-04 10:40:55.449000,2020-08-04 10:40:55.459384,10.0,10.384,20.384,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
872,2020-08-04 10:40:55.467000,2020-08-04 10:40:55.477000,2020-08-04 10:40:55.487385,10.0,10.385,20.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
873,2020-08-04 10:40:55.487000,2020-08-04 10:40:55.497000,2020-08-04 10:40:55.513385,10.0,16.385,26.385,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
874,2020-08-04 10:40:55.527000,2020-08-04 10:40:55.537000,2020-08-04 10:40:55.541384,10.0,4.384,14.384,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
875,2020-08-04 10:40:55.547000,2020-08-04 10:40:55.557000,2020-08-04 10:40:55.568384,10.0,11.384,21.384,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
876,2020-08-04 10:40:55.600000,2020-08-04 10:40:55.610000,2020-08-04 10:40:55.614385,10.0,4.385,14.385,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
877,2020-08-04 10:40:55.634000,2020-08-04 10:40:55.644000,2020-08-04 10:40:55.648385,10.0,4.385,14.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
878,2020-08-04 10:40:55.663000,2020-08-04 10:40:55.673000,2020-08-04 10:40:55.677384,10.0,4.384,14.384,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
879,2020-08-04 10:40:55.707000,2020-08-04 10:40:55.717000,2020-08-04 10:40:55.721384,10.0,4.384,14.384,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
880,2020-08-04 10:40:55.738000,2020-08-04 10:40:55.748000,2020-08-04 10:40:55.752384,10.0,4.384,14.384,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
881,2020-08-04 10:40:55.778000,2020-08-04 10:40:55.788000,2020-08-04 10:40:55.792385,10.0,4.385,14.385,1.17778,1.17798,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
882,2020-08-04 10:40:55.798000,2020-08-04 10:40:55.808000,2020-08-04 10:40:55.820385,10.0,12.385,22.385,1.17777,1.17797,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
883,2020-08-04 10:40:55.813000,2020-08-04 10:40:55.823000,2020-08-04 10:40:55.846385,10.0,23.385,33.385,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
884,2020-08-04 10:40:55.849000,2020-08-04 10:40:55.859000,2020-08-04 10:40:55.873385,10.0,14.385,24.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
885,2020-08-04 10:40:55.876000,2020-08-04 10:40:55.886000,2020-08-04 10:40:55.900385,10.0,14.385,24.385,1.17777,1.17797,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
886,2020-08-04 10:40:55.927000,2020-08-04 10:40:55.937000,2020-08-04 10:40:55.941385,10.0,4.385,14.385,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
887,2020-08-04 10:40:55.961000,2020-08-04 10:40:55.971000,2020-08-04 10:40:55.975385,10.0,4.385,14.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
888,2020-08-04 10:40:55.977000,2020-08-04 10:40:55.987000,2020-08-04 10:40:56.002384,10.0,15.384,25.384,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
889,2020-08-04 10:40:55.991100,2020-08-04 10:40:56.001100,2020-08-04 10:40:56.030385,10.0,29.285,39.285,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
890,2020-08-04 10:40:56.038000,2020-08-04 10:40:56.048000,2020-08-04 10:40:56.057385,10.0,9.385,19.385,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
891,2020-08-04 10:40:56.069000,2020-08-04 10:40:56.079000,2020-08-04 10:40:56.090385,10.0,11.385,21.385,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
892,2020-08-04 10:40:56.099000,2020-08-04 10:40:56.109000,2020-08-04 10:40:56.117418,10.0,8.418,18.418,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
893,2020-08-04 10:40:56.154000,2020-08-04 10:40:56.164000,2020-08-04 10:40:56.168408,10.0,4.408,14.408,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
894,2020-08-04 10:40:56.178000,2020-08-04 10:40:56.188000,2020-08-04 10:40:56.196408,10.0,8.408,18.408,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
895,2020-08-04 10:40:56.208000,2020-08-04 10:40:56.218000,2020-08-04 10:40:56.224407,10.0,6.407,16.407,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
896,2020-08-04 10:40:56.253000,2020-08-04 10:40:56.263000,2020-08-04 10:40:56.267408,10.0,4.408,14.408,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
897,2020-08-04 10:40:56.288000,2020-08-04 10:40:56.298000,2020-08-04 10:40:56.302408,10.0,4.408,14.408,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
898,2020-08-04 10:40:56.319000,2020-08-04 10:40:56.329000,2020-08-04 10:40:56.333408,10.0,4.408,14.408,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
899,2020-08-04 10:40:56.366000,2020-08-04 10:40:56.376000,2020-08-04 10:40:56.380408,10.0,4.408,14.408,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
900,2020-08-04 10:40:56.395000,2020-08-04 10:40:56.405000,2020-08-04 10:40:56.420408,10.0,15.408,25.408,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
901,2020-08-04 10:40:56.422000,2020-08-04 10:40:56.432000,2020-08-04 10:40:56.447434,10.0,15.434,25.434,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
902,2020-08-04 10:40:56.474000,2020-08-04 10:40:56.484000,2020-08-04 10:40:56.488433,10.0,4.433,14.433,1.1778,1.17793,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
903,2020-08-04 10:40:56.504000,2020-08-04 10:40:56.514000,2020-08-04 10:40:56.518436,10.0,4.436,14.436,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
904,2020-08-04 10:40:56.515000,2020-08-04 10:40:56.525000,2020-08-04 10:40:56.545409,10.0,20.409,30.409,1.17781,1.17794,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
905,2020-08-04 10:40:56.536000,2020-08-04 10:40:56.546000,2020-08-04 10:40:56.571409,10.0,25.409,35.409,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
906,2020-08-04 10:40:56.584000,2020-08-04 10:40:56.594000,2020-08-04 10:40:56.597435,10.0,3.435,13.435,1.17781,1.17794,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
907,2020-08-04 10:40:56.641000,2020-08-04 10:40:56.651000,2020-08-04 10:40:56.657406,10.0,6.406,16.406,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
908,2020-08-04 10:40:56.660000,2020-08-04 10:40:56.670000,2020-08-04 10:40:56.687408,10.0,17.408,27.408,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
909,2020-08-04 10:40:56.671000,2020-08-04 10:40:56.681000,2020-08-04 10:40:56.713408,10.0,32.408,42.408,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
910,2020-08-04 10:40:56.691000,2020-08-04 10:40:56.701000,2020-08-04 10:40:56.739409,10.0,38.409,48.409,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
911,2020-08-04 10:40:56.720000,2020-08-04 10:40:56.730000,2020-08-04 10:40:56.766437,10.0,36.437,46.437,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
912,2020-08-04 10:40:56.754000,2020-08-04 10:40:56.764000,2020-08-04 10:40:56.793407,10.0,29.407,39.407,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
913,2020-08-04 10:40:56.799000,2020-08-04 10:40:56.809000,2020-08-04 10:40:56.819408,10.0,10.408,20.408,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
914,2020-08-04 10:40:56.833000,2020-08-04 10:40:56.843000,2020-08-04 10:40:56.847408,10.0,4.408,14.408,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
915,2020-08-04 10:40:56.862000,2020-08-04 10:40:56.872000,2020-08-04 10:40:56.876407,10.0,4.407,14.407,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
916,2020-08-04 10:40:56.908000,2020-08-04 10:40:56.918000,2020-08-04 10:40:56.922433,10.0,4.433,14.433,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
917,2020-08-04 10:40:56.940000,2020-08-04 10:40:56.950000,2020-08-04 10:40:56.954409,10.0,4.409,14.409,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
918,2020-08-04 10:40:56.974000,2020-08-04 10:40:56.984000,2020-08-04 10:40:56.988434,10.0,4.434,14.434,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
919,2020-08-04 10:40:57.018000,2020-08-04 10:40:57.028000,2020-08-04 10:40:57.033408,10.0,5.408,15.408,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
920,2020-08-04 10:40:57.051000,2020-08-04 10:40:57.061000,2020-08-04 10:40:57.065439,10.0,4.439,14.439,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
921,2020-08-04 10:40:57.079000,2020-08-04 10:40:57.089000,2020-08-04 10:40:57.093408,10.0,4.408,14.408,1.17779,1.17799,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
922,2020-08-04 10:40:57.125000,2020-08-04 10:40:57.135000,2020-08-04 10:40:57.139408,10.0,4.408,14.408,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
923,2020-08-04 10:40:57.129000,2020-08-04 10:40:57.139000,2020-08-04 10:40:57.166409,10.0,27.409,37.409,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
924,2020-08-04 10:40:57.158000,2020-08-04 10:40:57.168000,2020-08-04 10:40:57.193407,10.0,25.407,35.407,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
925,2020-08-04 10:40:57.193000,2020-08-04 10:40:57.203000,2020-08-04 10:40:57.219408,10.0,16.408,26.408,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
926,2020-08-04 10:40:57.241000,2020-08-04 10:40:57.251000,2020-08-04 10:40:57.255407,10.0,4.407,14.407,1.17782,1.17795,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
927,2020-08-04 10:40:57.244000,2020-08-04 10:40:57.254000,2020-08-04 10:40:57.284410,10.0,30.41,40.41,1.17784,1.17797,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
928,2020-08-04 10:40:57.272000,2020-08-04 10:40:57.282000,2020-08-04 10:40:57.310407,10.0,28.407,38.407,1.17777,1.17793,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
929,2020-08-04 10:40:57.301000,2020-08-04 10:40:57.311000,2020-08-04 10:40:57.337408,10.0,26.408,36.408,1.1778,1.178,MM,X-Trade Brokers DM SA,REAL,MT4,ZMQ,EURUSD
930,2020-08-04 10:40:57.346000,2020-08-04 10:40:57.356000,2020-08-04 10:40:57.363408,10.0,7.408,17.408,1.17784,1.17797,MM,OANDA DIVISION1,REAL,MT4,ZMQ,EURUSD
931,2020-08-04 10:40:57.373000,2020-08-04 10:40:57.383000,2020-08-04 10:40:57.390407,10.0,7.407,17.407,1.17783,1.17799,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,EURUSD
